time,accel_x,accel_y,accel_z,pitch,roll,yaw,temperature,pressure,humidity
33:21.7,0.010425175,-0.002894711,-0.007712915,300.1173,81.12019651,236.2748935,26.47121048,890.8869629,48.94474792
33:21.8,0.010910066,-0.002894711,-0.005302629,296.649087,84.49208332,232.064396,26.41702461,890.9418945,46.74820709
33:21.8,0.011637404,-0.006754325,-0.01205143,292.6059292,89.98644458,226.4068547,26.41702461,890.9709473,46.74820709
33:21.9,0.011637404,-0.011096391,-0.017836116,288.5972707,96.64531894,219.5671033,26.54345512,891.0007324,49.62133789
33:21.9,0.013576971,-0.014714779,-0.015184801,284.8337067,105.0071575,211.1974714,26.54345512,891.0358887,49.62133789
33:21.9,0.015274093,-0.017850716,-0.013497601,281.4872419,114.2885582,201.8865029,26.41702461,891.0712891,47.45941162
33:22.0,0.014546755,-0.017850716,-0.012774515,278.6376528,128.4207523,187.7763156,26.39896393,891.1015625,46.63806534
33:22.0,0.015274093,-0.021710331,-0.015666857,276.5908227,152.8506861,163.4949212,26.39896393,891.1403809,46.63806534
33:22.1,0.016971214,-0.026052397,-0.016148916,276.1715857,185.9476554,130.5139867,26.38090134,891.2175293,47.95661926
33:22.1,0.018910781,-0.028947107,-0.015907887,277.3052468,215.2328565,101.7022817,26.38090134,891.2573242,47.95661926
33:22.2,0.017456107,-0.030153235,-0.015907887,279.4803752,231.9418897,85.19454095,26.45314789,891.3012695,49.8164444
33:22.2,0.022305025,-0.028947107,-0.016872002,281.754111,243.1914572,74.21318137,26.45314789,891.3449707,49.8164444
33:22.3,0.020365456,-0.029670786,-0.018318173,284.1805357,250.6307968,67.28290944,26.45314789,891.3916016,50.0115509
33:22.3,0.024002146,-0.030153235,-0.014943772,286.3735865,256.195912,62.02041261,26.45314789,891.4416504,50.0115509
33:22.4,0.023032364,-0.034254078,-0.011328343,288.384162,261.0917916,57.3282434,26.39896393,891.4921875,49.56468964
33:22.4,0.024244592,-0.025811171,-0.012774515,290.1972289,265.2087222,53.69670695,26.41702461,891.6030273,48.08564377
33:22.4,0.026426604,-0.027499752,-0.008918058,291.7553794,268.9540496,50.23753716,26.41702461,891.6599121,48.08564377
33:22.5,0.025941715,-0.027258525,-0.008677029,293.0065403,271.7501993,47.55805395,26.30865479,891.7209473,45.49573898
33:22.5,0.028366171,-0.02002175,-0.000241029,293.5559061,275.4481047,44.08051094,26.30865479,891.7770996,45.49573898
33:22.6,0.027881281,-0.013267424,0.001218484,293.8295371,278.8167608,41.07803833,26.38090134,891.8361816,48.43180466
33:22.6,0.028851066,-0.002412259,0.007067209,293.1388069,282.3843394,37.82609647,26.38090134,891.8984375,48.43180466
33:22.7,0.031275522,0.002913511,0.011453751,291.9705304,286.4609378,34.16505702,26.41702461,892.026123,49.74721146
33:22.7,0.032245304,0.004370267,0.011453751,290.7228324,290.3967524,30.92340143,26.41702461,892.0935059,47.68598938
33:22.8,0.033699982,0.013596384,0.010235268,288.8637164,293.6673611,28.06072571,26.38090134,892.1601563,47.68598938
33:22.8,0.034427322,0.02646439,0.005361331,286.4964138,295.2173359,26.43162827,26.4350872,892.2312012,47.82130432
33:22.9,0.034184873,0.035447713,0.000243697,283.989024,292.597009,28.50714517,26.4350872,892.302002,47.82130432
33:22.9,0.032730199,0.056327876,-0.005302629,281.7288735,284.8805823,35.03116257,26.54345512,892.3779297,48.6961441
33:22.9,0.035397101,0.055599499,-0.016630972,280.1506148,274.2846776,44.77446841,26.54345512,892.4553223,48.6961441
33:23.0,0.033942427,0.054385535,-0.016148916,279.3017657,260.3062857,57.84796616,26.45314789,892.604248,48.30278015
33:23.0,0.036124442,0.057056256,-0.021692572,279.2194005,246.3513691,71.48727336,26.45314789,892.685791,48.30278015
33:23.1,0.036366891,0.06142652,-0.028682403,279.9316936,233.1903254,84.00773411,26.45314789,892.7717285,47.78039551
33:23.1,0.039033793,0.061183728,-0.029405488,281.062329,223.22594,93.55839446,26.47121048,892.8596191,48.2964859
33:23.2,0.039033793,0.060940936,-0.03446709,282.375706,216.8527588,100.0227041,26.47121048,892.9423828,48.2964859
33:23.2,0.04048847,0.051714819,-0.033261944,283.7346132,212.559821,104.1562662,26.34477997,893.0349121,49.60245514
33:23.3,0.041943144,0.053171575,-0.027959317,284.7842288,209.0892516,107.692542,26.34477997,893.2053223,49.60245514
33:23.3,0.041700698,0.045887794,-0.024343887,285.4719537,207.1961554,110.0619552,26.4350872,893.2973633,48.16117096
33:23.4,0.043155372,0.037632849,-0.015425829,285.8182033,205.1241628,112.6442994,26.4350872,893.3925781,48.16117096
33:23.4,0.043397821,0.034719341,-0.016389944,286.0110606,203.5750349,114.7251165,26.34477997,893.4868164,48.96992493
33:23.4,0.045094937,0.038604021,-0.012774515,285.9088468,202.36937,117.08772,26.34477997,893.5803223,48.96992493
33:23.5,0.043397821,0.039817981,-0.009159086,285.7098834,200.32366,119.9753327,26.4350872,893.6750488,47.69857407
33:23.5,0.046307173,0.03034907,-0.006266743,285.1203698,198.7315566,122.7471054,26.52539444,893.7739258,48.49159622
33:23.6,0.046307173,0.024522049,0.004386543,283.8041035,198.0246456,125.5176351,26.52539444,893.9760742,48.49159622
33:23.6,0.049216524,0.028892318,0.019495748,281.9981673,195.8041511,129.8032646,26.47121048,894.0761719,49.31293869
33:23.7,0.05164098,0.02913511,0.028999927,280.0509897,193.0882494,134.9113172,26.47121048,894.1821289,49.31293869
33:23.7,0.052368317,0.033990961,0.028999927,278.1573812,186.7203137,143.6651472,26.41702461,894.2880859,48.27760315
33:23.8,0.051883429,0.041274738,0.038260404,276.2472983,175.5587018,158.0266444,26.41702461,894.3935547,48.27760315
33:23.8,0.050913639,0.036661681,0.048251979,274.8065246,155.808759,180.5301816,26.38090134,894.5073242,47.10380936
33:23.9,0.05406544,0.038604021,0.053369612,274.4643594,127.3434402,211.9414703,26.38090134,894.6181641,49.62763214
33:23.9,0.058187019,0.048801307,0.057999853,275.5415349,104.791508,237.8628851,26.45314789,894.8508301,49.62763214
33:23.9,0.057459682,0.051957611,0.05556288,277.1631652,93.55226778,251.8190175,26.50733185,894.9645996,48.24298859
33:24.0,0.060369033,0.05754184,0.063604884,279.0321782,87.63017275,260.7965498,26.50733185,895.0820313,48.24298859
33:24.0,0.064975508,0.055599499,0.067260325,281.1454934,81.41649011,270.623102,26.48927116,895.2058105,48.13914108
33:24.1,0.119525842,0.042731494,0.052151129,282.7345164,83.41190939,271.0533219,26.48927116,895.3269043,48.13914108
33:24.1,0.063520834,0.050986439,0.059218336,284.4109658,84.35105357,272.4546445,26.47121048,895.4494629,49.01083374
33:24.2,0.05867191,0.033019789,0.047764581,285.445275,85.9389701,272.4388053,26.47121048,895.7011719,49.01083374
33:24.2,0.059399247,0.039089605,0.043134343,286.7626204,88.11541671,272.2474712,26.41702461,895.8278809,47.1478653
33:24.3,0.065702841,0.017481066,0.044352829,287.8634762,89.90787008,272.0586029,26.47121048,895.9587402,48.53879929
33:24.3,0.064733058,0.022336917,0.037773013,288.7622061,92.01447118,271.0935927,26.47121048,896.0913086,48.53879929
33:24.3,0.068127304,0.025736013,0.03241168,289.4763844,94.37262131,269.497118,26.45314789,896.2155762,49.69686127
33:24.4,0.063520834,-0.004583292,0.02412599,289.5928732,95.87164976,269.0313196,26.45314789,896.3464355,49.69686127
33:24.4,0.062551044,-0.005789421,0.020714231,289.3529219,96.30966979,268.8664252,26.4350872,896.4841309,48.20207977
33:24.5,0.073946007,-0.015438457,0.02242011,289.0350312,96.5113721,269.0787826,26.4350872,896.7661133,48.20207977
33:24.5,0.076370463,-0.005065744,0.033386469,289.1627079,96.94870912,269.010228,26.48927116,896.9138184,49.39790344
33:24.6,0.07055176,-0.015679682,0.029974714,289.2205733,97.20529883,269.8022157,26.48927116,897.0559082,49.39790344
33:24.6,0.07952226,-0.003377163,0.042159554,289.5632371,97.75055967,269.7616512,26.45314789,897.2001953,48.07305908
33:24.7,0.074188448,-0.014473554,0.033386469,289.6753956,98.3930619,270.4029582,26.52539444,897.3427734,47.47829056
33:24.7,0.079037368,-0.019298071,0.038016707,290.0869691,98.87410529,270.9967065,26.52539444,897.642334,47.47829056
33:24.8,0.078067586,-0.008442907,0.040697373,290.5435331,99.06925746,271.1923778,26.36284065,897.7915039,47.88739014
33:24.8,0.076855361,-0.000723678,0.039235193,291.1029188,99.89178982,270.9408697,26.36284065,897.942627,47.88739014
33:24.9,0.077097803,-0.005548195,0.041184768,291.7217954,100.8145894,270.3652555,26.36284065,898.0935059,48.07934952
33:24.9,0.077582695,0.016509894,0.04045368,293.0447211,104.5454982,266.921802,26.36284065,898.2492676,48.07934952
33:24.9,0.079037368,-0.000241226,0.030949501,293.6588985,106.6978479,264.7503687,26.36284065,898.4055176,47.77724457
33:25.0,0.086068295,-0.058859117,0.017302478,295.1155183,115.6708519,262.6235776,26.34477997,898.560791,48.23669434
33:25.0,0.081219383,-0.008925358,0.034848649,295.4144757,116.8303038,261.5371745,26.34477997,898.7209473,48.23669434
33:25.1,0.082916506,-0.002894711,0.025588168,295.4713439,118.1534071,259.9056404,26.47121048,899.0454102,47.63249207
33:25.1,0.088735208,-0.057652991,0.020957928,296.758493,132.3388494,260.1766692,26.47121048,899.2080078,47.63249207
33:25.2,0.086068295,0.012382422,0.014134417,296.682193,143.5304012,262.7203955,26.47121048,899.3735352,48.2052269
33:25.2,0.096251033,0.024036465,0.026075564,296.2271043,154.7509403,264.9702257,26.47121048,899.5488281,48.2052269
33:25.3,0.096008584,0.012382422,0.015352901,295.2338309,164.3690625,267.9093722,26.50733185,899.7155762,47.18247986
33:25.3,0.089220099,0.034719341,0.024369685,294.090546,174.5518227,270.1449136,26.50733185,899.885498,47.18247986
33:25.3,0.096735924,0.025493219,0.022176415,292.8716782,184.436517,271.9615049,26.4350872,900.0539551,44.95446777
33:25.4,0.098190598,0.025250427,0.029243622,292.0630316,194.865246,273.2242224,26.45314789,900.4018555,46.85520172
33:25.4,0.098433048,0.009711703,0.017789869,291.266816,205.0369003,274.2962343,26.45314789,900.5800781,46.85520172
33:25.5,0.096008584,0.024764843,0.026562955,290.5389501,214.9598265,275.0254116,26.4350872,900.7609863,48.52306366
33:25.5,0.101342387,0.020880161,0.020957928,289.8118286,226.2456486,274.8742391,26.4350872,900.9387207,48.52306366
33:25.6,0.095766135,0.033262581,0.03241168,289.0435484,236.6739677,274.8233405,26.48927116,901.1176758,47.66710663
33:25.6,0.107403539,-0.007478003,0.034361254,288.5806119,246.7446719,274.6045422,26.48927116,901.3010254,47.66710663
33:25.7,0.102312177,0.023793673,0.02388229,287.9806344,256.6385082,274.0182593,26.47121048,901.4846191,48.48530197
33:25.7,0.105463974,0.018695027,0.02631926,287.6096527,267.7893111,272.3101382,26.47121048,901.8571777,48.48530197
33:25.8,0.110312894,0.035447713,0.059705727,287.4576946,279.8264541,269.3302428,26.47121048,902.0410156,46.43037033
33:25.8,0.11370714,0.020394577,0.056050278,287.6064015,290.7474484,267.4034191,26.41702461,902.2275391,47.77410126
33:25.8,0.11273735,0.016267104,0.038016707,287.4646614,301.4784611,265.7963098,26.41702461,902.4174805,47.77410126
33:25.9,0.109100662,0.028649524,0.058974635,287.7731538,311.558181,263.9835639,26.41702461,902.6113281,48.85349274
33:25.9,0.109585553,0.044916626,0.050688945,288.1459523,321.9685539,261.9691225,26.41702461,902.8105469,48.85349274
33:26.0,0.113949582,0.030834658,0.118192978,288.8894935,331.9457681,260.5858385,26.45314789,903.2004395,47.64822388
33:26.0,0.117343821,0.019908991,0.058487244,289.2501002,341.1373876,260.1653925,26.45314789,903.4001465,47.64822388
33:26.1,0.116374038,0.019180615,0.043865431,289.4102067,348.9979765,259.5907277,26.30865479,903.5993652,45.90798187
33:26.1,0.12219274,0.009954495,0.054831792,289.6417091,356.7164382,259.0185423,26.50733185,903.8044434,48.28075409
33:26.2,0.184986234,0.020637369,0.048495673,289.7205226,3.822082506,259.4220562,26.50733185,904.0107422,48.28075409
33:26.2,0.124374762,0,0.058974635,289.593447,10.47596742,259.0525498,26.39896393,904.2185059,48.54509354
33:26.3,0.127041668,0.000485585,0.060436819,289.892541,16.59209019,259.6366403,26.39896393,904.638916,48.54509354
33:26.3,0.124617197,0.009954495,0.048008278,289.9310769,22.65891693,260.1959918,26.36284065,904.8503418,48.01956177
33:26.4,0.128981218,0.001213963,0.071159475,290.2938282,28.26071878,260.9436106,26.36284065,905.0603027,48.01956177
33:26.4,0.132133037,0.003884681,0.07700821,290.7660265,33.82997136,261.3465303,26.38090134,905.2749023,47.9220047
33:26.4,0.132133037,-0.018091943,0.1162434,291.1691989,38.97478744,262.8593352,26.41702461,905.486084,48.5010376
33:26.5,0.132617921,0.007769363,0.08261323,291.5249835,45.84064044,262.8846752,26.41702461,905.9165039,48.5010376
33:26.5,0.136497051,-0.011578843,0.059462029,291.5218279,50.82220135,262.9633795,26.41702461,906.1340332,47.72689819
33:26.6,0.134315044,0.011654044,0.049714155,291.678854,55.69380645,263.451581,26.41702461,906.3613281,47.72689819
33:26.6,0.138436615,0.008740533,0.045083918,291.6719555,60.65791964,263.1706758,26.48927116,906.5808105,47.79612732
33:26.7,0.143770441,-0.006271873,0.124529094,291.9379982,65.69953498,263.8937469,26.48927116,906.8041992,47.79612732
33:26.7,0.142073318,0.05948418,0.052151129,292.1915621,71.26953376,262.8247882,26.38090134,907.0290527,48.27131271
33:26.8,0.146679774,-0.005789421,0.055319186,292.1317229,76.04674565,262.5744276,26.38090134,907.251709,46.51219177
33:26.8,0.149104238,-0.004583292,0.057756152,292.3785659,81.6456293,261.3819107,26.50733185,907.708252,46.51219177
33:26.9,0.149589136,-0.001206129,0.040697373,291.9808098,85.34898519,261.5039388,26.4350872,907.9433594,48.35942459
33:26.9,0.149346679,-0.021469103,0.07189057,291.8807749,89.17842637,261.8112222,26.4350872,908.1757813,48.35942459
33:26.9,0.151771143,-0.027017301,0.08261323,291.8077192,92.52056087,262.7459814,26.39896393,908.407959,48.66152954
33:27.0,0.152740926,0.00097117,0.053369612,291.9394599,96.4850144,262.6684315,26.39896393,908.644043,48.66152954
33:27.0,0.153468266,-0.002171033,0.068235114,292.0371111,99.54293108,262.9566176,26.34477997,908.8769531,47.41849899
33:27.1,0.158074737,-0.058859117,0.065067053,291.9287091,102.4696466,263.5099996,26.34477997,909.1196289,47.41849899
33:27.1,0.160256758,-0.057170536,0.076520808,291.9547117,105.3672519,263.6315086,26.45314789,909.3637695,47.1730423
33:27.2,0.157589853,0.016267104,0.046058703,292.3772135,110.0869878,261.9742315,26.45314789,909.8549805,47.1730423
33:27.2,0.163651004,0.010682873,0.054588094,292.7471024,114.6749966,260.9643129,26.47121048,910.1074219,46.64121246
33:27.3,0.160256758,0.009226118,0.045815006,293.1098606,118.6367249,259.7174482,26.47121048,910.3620605,47.99123764
33:27.3,0.16437833,-0.001206129,0.073840149,293.5551343,122.3779747,258.9341143,26.47121048,910.6196289,47.99123764
33:27.3,0.164620772,0.01044008,0.079201482,293.6880839,133.006432,258.0786331,26.50733185,910.878418,49.03601074
33:27.4,0.168015018,-0.008442907,0.102352671,293.7492073,151.8797474,256.489576,26.50733185,911.1335449,49.03601074
33:27.4,0.171166822,0.00097117,0.130865201,293.9888854,169.9097939,254.1996184,26.48927116,911.3894043,46.28561401
33:27.5,0.174318612,-0.013749876,0.104789644,294.4099256,186.5520589,253.0806422,26.48927116,911.8996582,46.28561401
33:27.5,0.176015735,-0.015679682,0.107470311,294.7468862,201.3693756,252.7883169,26.47121048,912.1657715,46.79541016
33:27.6,0.176500633,0.013110799,0.064823359,294.9021227,216.7286542,252.5732343,26.50733185,912.4277344,48.52306366
33:27.6,0.180379748,0.005341437,0.076277114,294.9495789,230.1419573,252.9644197,26.50733185,912.6928711,48.52306366
33:27.7,0.177470416,-0.010131488,0.08846195,295.1958755,242.9726999,253.1655824,26.41702461,912.9562988,46.46813202
33:27.7,0.179652423,-0.018333169,0.087730862,295.6796032,255.3004947,253.7376791,26.41702461,913.2285156,46.46813202
33:27.8,0.182076871,-0.007960455,0.087730862,295.9743122,266.8242259,254.3776268,26.48927116,913.4997559,49.04230499
33:27.8,0.183046669,-0.021710331,0.067991421,295.9478042,277.6430406,255.5295041,26.48927116,914.0429688,49.04230499
33:27.8,0.24487038,-0.018091943,0.077982992,295.9600302,289.5437574,256.2812347,26.38090134,914.3146973,48.33739471
33:27.9,0.184743792,-0.038596142,0.106495529,296.1712812,299.9653829,257.1403017,26.38090134,914.5947266,48.33739471
33:27.9,0.189592704,-0.002894711,0.095041774,296.1624087,309.689192,257.9230346,26.41702461,914.8723145,46.89296722
33:28.0,0.192017168,-0.014714779,0.121848419,296.1940872,320.832147,258.1630679,26.4350872,915.152832,49.71574402
33:28.0,0.191289827,0.000242793,0.070184693,295.8211998,330.5481458,258.5189754,26.4350872,915.4326172,49.71574402
33:28.1,0.196623638,0.005098644,0.062873788,295.4616313,339.7805893,258.6566925,26.47121048,915.9875488,50.52449799
33:28.1,0.199048102,0.025493219,0.055319186,295.2013738,350.5802812,258.2038032,26.47121048,916.2653809,50.52449799
33:28.2,0.200502768,0.018937821,0.089193046,295.2631324,359.804953,258.0528082,26.56151772,916.5488281,46.18491364
33:28.2,0.199532986,0.004855852,0.123798005,295.4492209,9.766809367,258.0973342,26.56151772,916.8322754,46.18491364
33:28.3,0.20729126,0.015538725,0.086512379,295.5635514,18.23125363,258.1738186,26.45314789,917.1218262,47.23597717
33:28.3,0.205836594,0.014567555,0.069453605,295.4642336,28.48323097,257.7096458,26.52539444,917.703125,48.34998322
33:28.4,0.205109254,0.013353592,0.113319032,295.5344411,36.82251287,257.6744635,26.52539444,917.9916992,48.34998322
33:28.4,0.210685506,0.043945454,0.106251821,295.8424007,44.62652651,257.9282529,26.45314789,918.2832031,48.14858246
33:28.4,0.211655289,0.027678354,0.155478597,296.1583448,52.69846115,258.8929693,26.45314789,918.5732422,48.14858246
33:28.5,0.214079753,-0.03883737,0.153529003,295.9367393,59.17725757,259.4778589,26.30865479,918.859375,46.85520172
33:28.5,0.221110672,-0.013749876,0.176436514,295.9349839,65.68887989,260.323566,26.30865479,919.1469727,46.85520172
33:28.6,0.219413549,-0.016885813,0.065310761,295.5237314,71.82112618,260.6003663,26.38090134,919.4367676,46.92443466
33:28.6,0.217231542,-0.025087493,0.122579515,295.3017844,77.86093952,261.3134176,26.38090134,920.0205078,47.17933655
33:28.7,0.218443766,-0.027499752,0.110394679,294.971012,83.52198472,262.0300956,26.4350872,920.3139648,47.17933655
33:28.7,0.220625788,-0.08467029,0.116974488,294.5306629,87.59994916,263.6566505,26.45314789,920.6140137,48.36571884
33:28.8,0.220383331,-0.044868015,0.112587944,294.3242546,93.89738358,264.5149458,26.45314789,920.9143066,48.36571884
33:28.8,0.229596287,-0.034977753,0.146218121,294.2505227,98.24602842,265.3694024,26.45314789,921.2126465,46.57827759
33:28.9,0.22935383,-0.012784973,0.136226535,294.3919622,103.1206798,265.8179956,26.45314789,921.5202637,46.57827759
33:28.9,0.238324329,-0.026776075,0.102352671,294.6961515,109.275855,264.9877861,26.36284065,922.1381836,46.99052048
33:28.9,0.233232975,-0.025328718,0.077739298,294.644167,114.3811277,264.3161873,26.36284065,922.4448242,46.99052048
33:29.0,0.235899866,-0.056929313,0.065067053,294.2710611,119.2372215,263.2712571,26.45314789,922.7514648,49.36014175
33:29.0,0.239051685,-0.049210083,0.075058624,294.0533829,131.8072694,263.0913431,26.4350872,923.0600586,48.20207977
33:29.1,0.232263193,-0.036907561,0.102108978,294.4924616,150.3602079,262.7228271,26.4350872,923.3686523,48.20207977
33:29.1,0.244143024,-0.025087493,0.104545951,294.6172902,167.2553501,262.9781942,26.39896393,923.675293,47.75836563
33:29.2,0.239294112,0.013839177,0.067016631,294.3798113,183.5667198,264.3808897,26.39896393,924.2966309,47.75836563
33:29.2,0.303542286,0.016267104,0.094066985,293.9281377,199.9201188,265.2726187,26.41702461,924.6147461,47.87480164
33:29.3,0.244627938,-0.010372713,0.075546026,293.7886926,214.3956529,266.3288801,26.41702461,924.9321289,47.87480164
33:29.3,0.24753727,-0.012061295,0.11112576,293.6031915,228.7694718,266.7860452,26.47121048,925.2509766,47.9220047
33:29.4,0.250689089,-0.041973308,0.067504033,293.4048701,243.1468151,267.5649258,26.52539444,925.5751953,47.94403076
33:29.4,0.257962435,0.000242793,0.109419882,293.1808058,257.3681432,267.4139376,26.52539444,925.8964844,47.94403076
33:29.5,0.253840864,0.043945454,0.11526861,292.8452249,275.4680694,266.9551606,26.41702461,926.5476074,50.00525665
33:29.5,0.255780458,0.001213963,0.116487093,292.8415434,291.7724822,266.5083365,26.45314789,927.1977539,47.61675262
33:29.6,0.267902732,-0.000482452,0.153041616,292.9349121,305.23318,266.2087781,26.45314789,927.5251465,47.61675262
33:29.6,0.261841595,0.014081969,0.112100556,292.9617138,315.3835412,266.0784854,26.50733185,927.8525391,47.40591431
33:29.6,0.26499337,0.002185133,0.121848419,293.1219364,324.7133064,266.2134226,26.50733185,927.8525391,47.40591431
33:29.7,0.260629356,-0.031359363,0.123798005,293.3410898,334.0019982,266.4644047,26.48927116,928.1843262,47.52864075
33:29.7,0.267417848,-0.001929807,0.148655072,293.5122885,342.8106917,266.5334989,26.48927116,928.5200195,47.52864075
33:29.8,0.264750928,-0.023640137,0.129159331,293.5920105,350.9253125,266.6383833,26.48927116,928.8632813,47.52864075
33:29.8,0.269842297,-0.029188333,0.168638214,293.6189624,358.498308,267.0205665,26.38090134,929.203125,46.80799866
33:29.8,0.273236543,-0.014714779,0.17619282,293.7685982,6.182141248,267.3605324,26.38090134,929.5380859,46.80799866
33:29.9,0.279055268,-0.011337617,0.147436589,293.9223799,13.42883493,267.6503373,26.41702461,929.8771973,47.1856308
33:29.9,0.279540122,-0.039561048,0.137932405,293.9248866,20.30381477,268.1910424,26.41702461,930.2202148,47.1856308
33:29.9,0.277842999,-0.004583292,0.090655223,293.835698,26.93781017,268.4562245,26.52539444,930.2202148,47.1856308
33:30.0,0.279540122,-0.006754325,0.160839915,293.971448,33.77406284,269.0267912,26.52539444,930.5651855,47.1478653
33:30.0,0.281722158,-0.020504201,0.098209828,293.7077754,40.19287996,269.0079535,26.52539444,930.9099121,47.1478653
33:30.0,0.281479716,0.005341437,0.129403025,293.7337164,46.44700415,268.6186464,26.39896393,931.2580566,47.46884918
33:30.1,0.285358846,0.014324762,0.082369536,293.5421296,53.17741109,268.0142771,26.39896393,931.598877,47.46884918
33:30.1,0.285601288,-0.028464656,0.097966135,293.3672153,58.13986112,267.8570325,26.50733185,931.940918,47.66081238
33:30.1,0.287298411,-0.013267424,0.081882142,293.1053936,63.27319907,267.5259254,26.50733185,931.940918,47.66081238
33:30.2,0.290692657,-0.042938206,0.11405012,293.0851216,68.68118577,268.0961096,26.50733185,932.2885742,47.66081238
33:30.2,0.28851065,-0.006271873,0.154260099,293.2589841,73.4579332,268.6056212,26.41702461,932.6362305,49.133564
33:30.2,0.298450917,0.010682873,0.184965909,293.5569648,79.05192643,269.0049346,26.41702461,932.9851074,49.133564
33:30.3,0.29238978,-0.011820069,0.180335671,293.843218,85.80522134,269.5967773,26.45314789,933.3364258,47.67969513
33:30.3,0.296753794,-0.006271873,0.194470093,294.1295737,92.71503685,270.066667,26.45314789,933.6953125,47.67969513
33:30.4,0.299905598,0.044431042,0.17619282,294.5818551,99.5996558,269.9126667,26.39896393,934.4123535,48.16431427
33:30.4,0.294814229,-0.002171033,0.185453296,294.8017189,108.1040814,269.8396656,26.48927116,934.7749023,47.9471817
33:30.5,0.295784026,0.00097117,0.131839991,295.0146979,115.5797918,268.3523236,26.48927116,935.1403809,47.9471817
33:30.5,0.298935831,0.0293779,0.150604665,295.257518,129.7293756,267.9156696,26.38090134,935.4941406,47.22338867
33:30.5,0.309360981,-0.008925358,0.175461724,295.0753158,142.1061155,268.2628277,26.38090134,935.8505859,47.22338867
33:30.6,0.309360981,-0.040043499,0.207142323,295.2315291,162.0124696,266.9191246,26.39896393,936.2106934,47.9094162
33:30.6,0.303299844,-0.054275826,0.213965833,295.704185,183.0861203,265.2038728,26.39896393,936.9343262,47.9094162
33:30.7,0.308633655,-0.085876413,0.229075044,295.6883868,193.2009611,265.3084498,26.45314789,937.2956543,49.97378922
33:30.7,0.316634357,-0.050174985,0.19495748,296.1769844,210.9317497,264.7825048,26.45314789,937.6574707,49.97378922
33:30.8,0.312755227,-0.012302521,0.125747576,296.4541534,227.7541232,265.1839491,26.48927116,938.0175781,45.82616425
33:30.8,0.311058104,-0.121095404,0.164007992,295.8565051,236.0533221,265.3702767,26.45314789,938.3842773,47.68598938
33:30.9,0.31445235,-0.086117648,0.081882142,296.2666989,250.2847657,267.2358678,26.45314789,938.7475586,47.68598938
33:30.9,0.326332211,-0.096490361,0.082125835,296.3845811,263.1245515,268.8260929,26.41702461,939.4804688,44.9827919
33:31.0,0.324392617,-0.072367772,0.120873637,296.2510509,276.6287371,269.6797094,26.41702461,939.8496094,44.9827919
33:31.0,0.323907763,-0.012061295,0.118924059,296.1088737,289.9715184,269.9856131,26.41702461,940.2143555,48.20207977
33:31.0,0.329483986,-0.046315372,0.143537432,295.9971933,303.5136594,270.0028935,26.41702461,940.5876465,48.20207977
33:31.1,0.333120674,0.000485585,0.18813397,295.8840171,316.6448039,269.6845657,26.4350872,940.9650879,47.68283844
33:31.1,0.334090471,0.014567555,0.145487025,295.3730916,330.901369,269.0873066,26.38090134,941.3405762,47.78983307
33:31.2,0.343545884,0.07308057,0.121117331,294.978655,344.3483808,267.9625384,26.38090134,941.7158203,47.78983307
33:31.2,0.3469401,0.034476548,0.154991195,294.7252755,356.6310263,267.1258129,26.34477997,942.4731445,45.19678116
33:31.3,0.342576057,0.015538725,0.171562582,294.7768229,9.59987869,266.9491637,26.34477997,942.8505859,45.19678116
33:31.3,0.342576057,-0.020262975,0.134276971,294.7747602,21.88560803,267.2669519,26.36284065,943.2419434,47.78668976
33:31.4,0.340636522,-0.041490853,0.19495748,295.0589917,31.9034038,268.2209518,26.36284065,943.6225586,47.78668976
33:31.4,0.343788326,-0.032083042,0.208848193,295.2739992,41.45412562,268.7688627,26.39896393,944.0019531,47.69227982
33:31.5,0.353728592,0.032777,0.198125526,295.5901823,52.84147848,268.6605018,26.36284065,944.7683105,47.41535187
33:31.5,0.347667426,0.007769363,0.254663199,295.6825675,62.14788443,269.1015612,26.36284065,945.1550293,47.41535187
33:31.5,0.355425715,-0.037872463,0.235167459,295.6515721,70.30946188,269.7087241,26.39896393,945.5410156,46.5562439
33:31.6,0.352516353,-0.10010875,0.1847222,295.3233337,79.87182234,269.7384969,26.39896393,945.9284668,46.5562439
33:31.6,0.359062403,-0.07285022,0.131352603,295.0143905,87.54622289,269.6257851,26.4350872,946.322998,47.25800705
33:31.7,0.363911301,-0.124231339,0.201293603,294.8579997,94.67639397,270.4998376,26.4350872,946.7160645,47.25800705
33:31.7,0.365366012,-0.057170536,0.223957404,294.8962692,101.9081436,270.2794547,26.45314789,947.1062012,45.49573898
33:31.8,0.372154504,-0.042696983,0.111613154,294.9051963,110.7840359,269.1414837,26.45314789,947.9074707,45.49573898
33:31.8,0.374578953,-0.04414434,0.135495454,294.8348249,117.699418,268.6159689,26.41702461,948.3085938,46.33281708
33:31.9,0.370942235,-0.055481959,0.12209212,295.065535,137.9297417,269.3710668,26.38090134,948.7128906,47.5223465
33:31.9,0.362699091,-0.025328718,0.1464618,295.0470252,158.4587085,270.2186455,26.38090134,949.1220703,47.5223465
33:32.0,0.374336481,-0.011820069,0.197150752,294.7212047,177.2425893,270.4598058,26.38090134,949.5305176,47.56954956
33:32.0,0.380397648,-0.010372713,0.233461589,294.4768205,196.5765363,270.0311705,26.38090134,949.9375,47.56954956
